,Facility ID,Facility Name,City,State,ZIP Code,HBIPS-5 %,SMD %,SUB-2 %,SUB-3 %,TOB-2 %,TOB-3 %,TR-2 %,FUH-30 %,FUH-7 %,MedCont %,READM-30-IPF Rate,HBIPS-2 %,HBIPS-3 %,lat,lon
1166,374021,"PARKSIDE, INC",TULSA,OK,74120,100.0,100.0,98.0,99.0,99.0,94.0,100.0,33.3,18.5,67.3,23.6,0.68,1.03,36.148593,-95.979824
1167,374023,CEDAR RIDGE BEHAVIORAL HOSPITAL,OKLAHOMA CITY,OK,73141,72.0,85.0,96.0,46.0,76.0,92.0,81.0,35.9,18.8,64.4,19.3,0.43,0.01,35.583757,-97.397064
1168,374025,"OAKWOOD SPRINGS, LLC",OKLAHOMA CITY,OK,73114,85.0,89.0,72.0,51.0,77.0,44.0,98.0,49.4,29.4,64.7,17.9,0.03,0.0,35.544882,-97.499605
1169,374026,TULSA CENTER FOR BEHAVIORAL HEALTH,TULSA,OK,74114,57.0,49.0,75.0,80.0,36.0,6.0,73.0,39.5,28.9,51.7,18.9,0.18,0.77,36.125893,-95.947421
1170,380007,LEGACY EMANUEL MEDICAL CENTER,PORTLAND,OR,97227,50.0,69.0,27.0,40.0,54.0,21.0,1.0,50.9,29.1,76.8,22.1,0.34,6.73,45.545039,-122.680007
1171,380014,GOOD SAMARITAN REGIONAL MEDICAL CENTER,CORVALLIS,OR,97330,44.0,76.0,74.0,18.0,73.0,0.0,37.0,50.16,27.23,73.43,16.3,0.64,5.47,44.639931,-123.275969
1172,380018,ASANTE ROGUE REGIONAL MEDICAL CENTER,MEDFORD,OR,97504,81.0,98.0,91.0,88.0,92.0,98.0,11.0,38.5,15.4,70.8,18.4,0.16,3.72,42.322392,-122.793659
1173,380021,TUALITY COMMUNITY HOSPITAL,HILLSBORO,OR,97123,87.2,100.0,82.19,92.0,95.0,84.0,79.0,54.9,31.44,69.88,18.5,0.0,0.57,45.458397,-122.977963
1174,380033,SACRED HEART UNIVERSITY DISTRICT,EUGENE,OR,97401,92.0,97.0,70.0,65.0,52.0,40.0,4.0,43.4,18.9,79.0,17.6,1.42,17.27,44.117868,-123.074193
1175,380047,ST CHARLES MEDICAL CENTER - BEND,BEND,OR,97701,51.47,23.0,11.0,28.0,64.0,0.0,3.0,55.6,40.7,71.21,18.6,0.0,0.05,44.082037,-121.227125
1176,380051,SALEM HOSPITAL,SALEM,OR,97301,70.0,69.0,72.0,53.0,73.0,59.0,62.0,48.6,21.6,75.6,17.4,0.38,20.57,44.90472,-122.921721
1177,380061,PROVIDENCE PORTLAND MEDICAL CENTER,PORTLAND,OR,97213,43.0,21.0,0.0,81.0,0.0,31.0,0.0,43.5,26.1,78.8,18.7,1.17,3.59,45.53909,-122.599751
1178,380071,WILLAMETTE VALLEY MEDICAL CENTER,MCMINNVILLE,OR,97128,26.0,94.0,54.0,18.0,100.0,64.0,79.0,38.5,15.4,78.65,18.8,0.48,9.4,45.187444,-123.237145
1179,380082,PROVIDENCE MILWAUKIE HOSPITAL,MILWAUKIE,OR,97222,56.0,9.0,0.0,76.08,0.0,42.75,0.0,36.8,26.3,78.29,17.9,2.65,1.67,45.437341,-122.614703
1180,384008,OREGON STATE HOSPITAL DISTINCT PART,SALEM,OR,97301,0.0,98.0,0.0,0.0,0.0,0.0,78.0,11.5,3.8,77.76,12.7,0.99,2.06,44.90472,-122.921721
1181,384012,CEDAR HILLS HOSPITAL,PORTLAND,OR,97225,56.0,71.0,91.0,94.0,99.0,81.0,74.0,45.0,25.7,69.7,21.1,0.06,0.1,45.498473,-122.778659
1182,390001,GEISINGER-COMMUNITY MEDICAL CENTER,SCRANTON,PA,18510,45.0,93.0,72.0,73.0,79.0,90.0,97.0,69.6,45.7,87.1,17.8,0.01,3.16,41.396665,-75.652869
1183,390003,GEISINGER-BLOOMSBURG HOSPITAL,BLOOMSBURG,PA,17815,69.0,93.0,56.0,94.0,93.0,58.0,93.0,48.1,29.6,76.6,24.9,2.77,1.61,41.005609,-76.430563
1184,390004,PENN STATE HEALTH HOLY SPIRIT MEDICAL CENTER,CAMP HILL,PA,17011,87.0,90.0,38.0,48.0,87.0,71.0,71.0,58.1,27.9,88.5,20.5,0.36,0.25,40.251914,-77.079091
1185,390006,GEISINGER MEDICAL CENTER,DANVILLE,PA,17822,75.0,91.0,85.0,71.0,88.0,71.0,86.0,57.1,53.6,74.4,22.5,0.22,3.88,40.967437,-76.604896
1186,390009,SAINT VINCENT HOSPITAL,ERIE,PA,16544,58.35,91.0,60.15,75.55,55.0,24.0,27.0,28.6,0.0,72.31,17.9,0.0,0.0,42.182748,-80.064915
1187,390026,CHESTNUT HILL HOSPITAL,PHILADELPHIA,PA,19118,0.0,87.0,90.94,44.42,66.95,28.11,63.0,61.9,33.3,69.65,17.4,0.14,0.0,40.07231,-75.203371
1188,390027,TEMPLE UNIVERSITY HOSPITAL,PHILADELPHIA,PA,19140,94.0,84.0,64.0,79.0,63.0,8.0,58.0,22.5,8.5,74.4,21.6,19.57,0.0,40.014861,-75.128302
1189,390030,SCHUYLKILL MEDICAL CENTER - SOUTH JACKSON STREET,POTTSVILLE,PA,17901,38.0,95.0,100.0,94.0,80.0,63.0,99.0,38.6,15.9,76.68,16.2,0.0,0.0,40.708751,-76.282986
1190,390032,ALLEGHENY VALLEY HOSPITAL,NATRONA,PA,15065,71.69,96.0,35.0,36.0,79.0,15.0,0.0,66.7,38.9,70.72,17.9,0.4,0.64,40.434436,-80.024817
1191,390036,HERITAGE VALLEY BEAVER,BEAVER,PA,15009,75.0,94.0,98.0,97.0,95.0,93.0,86.0,81.8,72.7,76.31,19.1,0.37,1.34,40.729053,-80.385191
1192,390037,HERITAGE VALLEY SEWICKLEY,SEWICKLEY,PA,15143,78.92,90.15,83.36,55.08,85.6,60.88,64.05,49.6,26.73,77.16,20.26,0.17,0.13,40.451367,-80.20828
1193,390042,"WASHINGTON HOSPITAL, THE",WASHINGTON,PA,15301,88.0,8.0,95.0,73.0,77.0,82.0,81.0,30.6,13.9,72.91,18.6,0.23,0.46,40.135391,-80.146709
1194,390044,READING HOSPITAL,WEST READING,PA,19611,83.37,93.1,68.28,54.84,65.99,63.85,75.06,57.62,33.86,69.4,20.59,0.23,0.17,40.303892,-75.938853
1195,390046,WELLSPAN YORK HOSPITAL,YORK,PA,17403,79.0,81.0,70.0,81.0,61.0,88.0,76.0,66.1,41.9,79.2,17.7,0.24,1.96,39.93939,-76.666257
1196,390048,GEISINGER-LEWISTOWN HOSPITAL,LEWISTOWN,PA,17044,43.0,97.0,33.0,80.0,97.0,90.0,90.0,63.3,40.0,85.0,23.3,0.14,0.5,40.564909,-77.630152
1197,390049,ST LUKE'S HOSPITAL BETHLEHEM,BETHLEHEM,PA,18015,65.0,85.0,61.0,60.0,86.0,72.0,22.0,56.32,32.71,75.59,19.7,3.55,0.36,40.58883,-75.351958
1198,390070,LOWER BUCKS HOSPITAL,BRISTOL,PA,19007,65.26,94.0,55.07,100.0,95.0,84.0,87.0,51.9,34.6,72.3,21.1,0.0,0.0,40.115859,-74.853608
1199,390072,BERWICK HOSPITAL CENTER,BERWICK,PA,18603,83.05,91.0,0.0,0.0,67.0,60.0,62.0,53.3,33.3,73.33,17.3,0.0,0.0,41.056142,-76.299844
1200,390076,BRANDYWINE HOSPITAL,COATESVILLE,PA,19320,63.24,77.92,55.81,55.01,72.38,85.78,59.14,51.2,28.16,69.49,19.38,0.04,0.03,39.968862,-75.829163
1201,390091,UPMC NORTHWEST,SENECA,PA,16346,77.73,89.8,70.75,81.06,80.98,22.98,51.11,59.59,35.61,73.13,21.5,0.11,0.08,41.378581,-79.707212
1202,390097,HOLY REDEEMER HOSPITAL AND MEDICAL CENTER,MEADOWBROOK,PA,19046,44.54,90.0,21.0,91.08,47.0,31.0,95.0,45.0,20.0,86.9,18.0,0.0,0.0,40.09796,-75.107767
1203,390110,CONEMAUGH MEMORIAL MEDICAL CENTER,JOHNSTOWN,PA,15905,93.0,86.0,94.55,100.0,100.0,94.0,74.0,17.6,5.9,78.81,19.8,0.14,0.0,40.314074,-78.870894
1204,390113,MEADVILLE MEDICAL CENTER,MEADVILLE,PA,16335,74.97,91.84,93.5,57.32,83.67,70.39,87.05,53.38,30.09,71.09,21.7,0.25,0.19,41.611599,-80.114891
1205,390116,SUBURBAN COMMUNITY HOSPITAL,NORRISTOWN,PA,19401,45.54,98.0,0.0,0.0,73.77,63.77,97.0,48.72,25.95,78.11,19.7,0.0,0.0,40.149154,-75.356627
1206,390119,MOSES TAYLOR HOSPITAL,SCRANTON,PA,18510,64.61,97.0,67.53,73.0,98.0,100.0,50.0,64.9,40.5,83.6,18.0,0.02,0.16,41.396665,-75.652869
1207,390123,POTTSTOWN HOSPITAL,POTTSTOWN,PA,19464,76.0,82.0,54.0,71.0,61.0,58.0,39.0,50.0,38.6,81.5,20.3,1.18,0.0,40.263457,-75.617195
1208,390133,LEHIGH VALLEY HOSPITAL,ALLENTOWN,PA,18103,86.14,93.95,70.01,81.36,91.14,55.11,76.06,44.69,22.36,73.91,21.05,0.34,0.26,40.604372,-75.473127
1209,390139,BRYN MAWR HOSPITAL,BRYN MAWR,PA,19010,66.86,35.0,24.0,55.0,65.0,3.0,0.0,65.0,40.0,90.9,16.6,0.77,0.0,39.955561,-75.344833
1210,390142,ALBERT EINSTEIN MEDICAL CENTER,PHILADELPHIA,PA,19141,65.0,78.0,44.0,53.0,1.0,0.0,46.0,25.9,7.4,79.9,23.4,0.38,0.0,40.009611,-75.15032
1211,390147,PENN HIGHLANDS MON VALLEY,MONONGAHELA,PA,15063,100.0,99.0,98.0,90.0,99.0,96.0,80.0,41.2,29.4,75.51,20.0,3.88,0.0,40.260001,-80.124442
1212,390151,WELLSPAN CHAMBERSBURG HOSPITAL,CHAMBERSBURG,PA,17201,44.0,88.0,51.0,55.0,82.0,73.0,61.0,77.8,48.9,79.2,22.6,0.01,0.0,39.908055,-77.666445
1213,390156,MERCY CATHOLIC MEDICAL CENTER- MERCY FITZGERALD,DARBY,PA,19023,65.0,83.0,34.0,74.0,80.0,86.0,59.0,50.9,25.5,72.8,25.2,1.11,0.0,39.917562,-75.269628
1214,390157,HERITAGE VALLEY KENNEDY,MCKEES ROCKS,PA,15136,34.24,81.0,65.47,44.1,54.0,73.0,53.0,58.3,41.7,71.78,19.5,0.94,0.0,40.467006,-80.103669
1215,390164,UPMC PRESBYTERIAN SHADYSIDE,PITTSBURGH,PA,15213,57.0,86.0,56.0,51.0,84.0,41.0,34.0,52.6,33.8,72.6,19.0,0.52,7.19,40.423069,-79.980624
1216,390168,BUTLER MEMORIAL HOSPITAL,BUTLER,PA,16001,83.58,97.0,100.0,96.0,97.0,90.0,89.0,46.7,33.3,72.57,17.8,0.03,0.0,40.885861,-79.934048
1217,390173,INDIANA REGIONAL MEDICAL CENTER,INDIANA,PA,15701,8.0,81.0,60.1,38.0,68.0,48.0,63.0,43.36,21.19,69.5,22.8,0.0,0.0,40.621272,-79.080422
1218,390174,THOMAS JEFFERSON UNIVERSITY HOSPITAL,PHILADELPHIA,PA,19107,92.0,95.0,54.0,91.0,62.0,14.0,21.0,36.7,18.4,80.0,17.9,2.95,1.9,39.962612,-75.162871
1219,390180,CROZER CHESTER MEDICAL CENTER,UPLAND,PA,19013,39.0,68.0,75.0,37.0,83.0,50.0,69.0,50.0,29.3,74.5,18.7,2.64,8.32,39.878817,-75.437102
1220,390198,MILLCREEK COMMUNITY HOSPITAL,ERIE,PA,16509,54.0,94.0,69.0,89.0,48.0,8.0,78.0,34.1,19.5,86.0,19.0,0.05,0.02,42.048568,-80.027928
1221,390201,LEHIGH VALLEY HOSPITAL - POCONO,EAST STROUDSBURG,PA,18301,61.18,70.67,79.44,84.47,92.74,29.98,60.43,47.34,24.73,69.78,21.82,0.21,0.16,41.089642,-75.199705
1222,390223,PENN PRESBYTERIAN MEDICAL CENTER,PHILADELPHIA,PA,19104,35.05,91.0,90.0,87.0,95.0,79.0,100.0,33.3,11.1,74.31,25.9,0.14,0.0,39.960912,-75.19668
1223,390225,WELLSPAN EPHRATA COMMUNITY HOSPITAL,EPHRATA,PA,17522,87.0,65.0,73.91,89.0,97.0,88.0,53.0,45.08,22.72,71.54,20.8,0.33,0.56,40.169662,-76.356933
1224,390226,PENNSYLVANIA HOSPITAL,PHILADELPHIA,PA,19107,87.0,87.0,85.0,86.0,78.0,86.0,72.0,46.3,19.5,83.1,19.5,1.85,3.89,39.962612,-75.162871
1225,390228,ST CLAIR HOSPITAL,PITTSBURGH,PA,15243,52.45,66.0,89.0,81.0,73.0,9.0,3.0,52.9,41.2,77.1,19.0,0.01,0.02,40.384169,-80.072876
1226,390231,ABINGTON MEMORIAL HOSPITAL,ABINGTON,PA,19001,100.0,93.0,90.0,71.0,86.0,85.0,88.0,54.5,39.4,84.6,21.3,15.88,8.93,40.123805,-75.114767
1227,390265,JEFFERSON HOSPITAL,JEFFERSON HILLS,PA,15025,73.96,91.0,72.0,56.0,87.0,89.0,11.0,59.1,36.4,72.58,22.1,7.58,0.0,40.324279,-79.931735
1228,390267,FORBES HOSPITAL,MONROEVILLE,PA,15146,57.0,88.0,45.0,89.0,74.0,51.0,11.0,45.5,36.4,78.16,19.4,8.4,0.75,40.548117,-80.236882
1229,390268,MOUNT NITTANY MEDICAL CENTER,STATE COLLEGE,PA,16803,88.0,91.0,90.0,91.0,86.0,40.0,84.0,63.6,40.9,77.67,16.1,0.0,0.76,40.878721,-77.757999
1230,390278,EAGLEVILLE HOSPITAL,EAGLEVILLE,PA,19408,75.0,82.0,89.92,84.34,81.0,90.0,5.0,50.0,22.7,79.3,19.9,0.0,0.0,40.156555,-75.413127
1231,390304,ROXBOROUGH MEMORIAL HOSPITAL,PHILADELPHIA,PA,19128,35.58,100.0,0.0,0.0,0.0,0.0,100.0,49.68,26.81,71.15,17.8,0.0,0.0,40.049111,-75.178489
1232,391312,PENN HIGHLANDS BROOKVILLE,BROOKVILLE,PA,15825,70.07,68.0,75.3,0.0,87.42,78.62,23.0,56.07,32.49,70.08,19.4,0.0,0.0,41.162735,-79.081609
1233,391315,PENN HIGHLANDS ELK,SAINT MARYS,PA,15857,89.78,83.84,54.76,46.73,93.72,68.36,59.61,40.8,18.91,72.3,18.52,0.14,0.11,41.452935,-78.529829
1234,394001,NORRISTOWN STATE HOSPITAL,NORRISTOWN,PA,19401,96.0,1.0,100.0,0.0,0.0,0.0,94.0,56.19,32.59,74.85,18.49,0.0,0.0,40.149154,-75.356627
1235,394004,DANVILLE STATE HOSPITAL,DANVILLE,PA,17821,100.0,100.0,72.83,48.95,0.0,0.0,90.0,43.48,21.29,77.97,18.77,0.01,0.0,40.991968,-76.647082
1236,394008,FRIENDS HOSPITAL,PHILADELPHIA,PA,19124,76.0,76.0,78.0,66.0,58.0,77.0,50.0,32.3,14.0,72.2,19.0,0.08,0.0,40.021561,-75.093668
1237,394012,CLARKS SUMMIT STATE HOSPITAL,CLARKS SUMMIT,PA,18411,92.0,88.0,0.0,0.0,0.0,0.0,7.0,52.19,29.03,79.38,18.76,0.0,0.0,41.463694,-75.681992
1238,394014,WERNERSVILLE STATE HOSPITAL,WERNERSVILLE,PA,19565,100.0,96.0,59.76,71.66,66.83,59.53,100.0,40.09,18.28,77.29,20.32,0.01,0.0,40.337188,-75.951748
1239,394016,WARREN STATE HOSPITAL,NORTH WARREN,PA,16365,57.0,98.0,100.0,0.0,0.0,0.0,12.0,57.25,33.53,72.36,21.77,0.04,0.0,41.84356,-79.172619
1240,394020,WELLSPAN PHILHAVEN HOSPITAL,MT GRETNA,PA,17064,12.0,73.0,93.0,94.0,79.0,31.0,87.0,62.5,37.5,85.2,18.2,0.64,1.18,40.254642,-76.461544
1241,394023,BELMONT BEHAVIORAL HOSPITAL,PHILADELPHIA,PA,19131,0.0,26.0,59.0,85.0,76.0,62.0,42.0,40.0,12.9,70.1,21.5,0.25,0.0,39.996811,-75.207774
1242,394026,TORRANCE STATE HOSPITAL,TORRANCE,PA,15779,9.0,96.0,100.0,0.0,0.0,0.0,84.0,54.85,31.4,79.36,18.99,0.01,0.0,40.360223,-79.439801
1243,394027,FAIRMOUNT BEHAVIORAL HEALTH SYSTEM,PHILADELPHIA,PA,19128,76.0,90.0,51.0,66.0,88.0,31.0,41.0,28.4,14.7,66.1,20.2,0.1,0.0,40.049111,-75.178489
1244,394033,MONTGOMERY COUNTY EMERGENCY SERVICE,NORRISTOWN,PA,19403,41.35,89.0,38.0,65.0,81.0,0.0,0.0,57.1,41.1,78.3,24.9,0.09,0.15,40.124886,-75.357027
1245,394034,HORSHAM CLINIC,AMBLER,PA,19002,53.0,60.0,83.0,54.0,98.0,58.0,54.0,52.0,31.0,75.9,19.7,0.11,0.06,40.180876,-75.215621
1246,394038,FOUNDATIONS BEHAVIORAL HEALTH,DOYLESTOWN,PA,18901,68.26,100.0,68.29,0.0,0.0,0.0,93.0,43.69,21.48,78.52,22.07,0.56,0.0,40.334863,-75.118737
1247,394039,FIRST HOSPITAL OF WYOMING VALLEY,KINGSTON,PA,18704,85.42,100.0,96.0,92.0,100.0,100.0,79.0,47.9,38.3,75.8,17.0,0.52,0.12,41.27843,-75.905842
1248,394040,MEADOWS PSYCHIATRIC CENTER,CENTRE HALL,PA,16828,21.0,92.0,76.0,73.0,99.0,77.0,83.0,47.2,20.8,81.7,15.7,0.58,0.0,40.807973,-77.703942
1249,394043,CLARION PSYCHIATRIC CENTER,CLARION,PA,16214,89.0,93.0,76.0,95.0,86.0,95.0,58.0,38.5,21.2,79.0,15.3,0.1,0.0,41.143274,-79.452051
1250,394049,BROOKE GLEN BEHAVIORAL HOSPITAL,FORT WASHINGTON,PA,19034,100.0,93.0,90.0,46.0,79.0,84.0,89.0,60.7,40.4,77.9,17.5,0.24,0.05,40.130959,-75.207437
1251,394050,ROXBURY TREATMENT CENTER,SHIPPENSBURG,PA,17257,4.0,82.0,79.0,31.0,98.0,81.0,98.0,37.5,18.8,73.3,21.3,0.17,0.05,40.070789,-77.45983
1252,394051,PENNSYLVANIA PSYCHIATRIC INSTITUTE,HARRISBURG,PA,17110,70.0,61.0,16.0,69.0,58.0,15.0,94.0,73.2,58.5,73.0,16.6,0.17,0.63,40.302238,-76.866348
1253,394052,HAVEN BEHAVIORAL HOSPITAL OF EASTERN PENNSYLVANIA,READING,PA,19601,78.75,88.0,97.0,98.0,97.0,49.0,73.0,46.2,27.4,72.2,19.4,0.19,0.0,40.357242,-75.940153
1254,394053,HAVEN BEHAVIORAL HOSPITAL OF PHILADELPHIA,PHILADELPHIA,PA,19129,17.0,99.0,75.56,82.15,94.0,7.0,15.0,35.3,17.6,73.4,21.7,0.0,0.0,40.022911,-75.167771
1255,394054,EAST END BEHAVIORAL HEALTH HOSPITAL,PITTSBURGH,PA,15221,97.0,44.0,100.0,100.0,100.0,100.0,98.0,44.7,23.7,74.39,16.2,0.25,0.02,40.414611,-80.043342
1256,394055,LANCASTER BEHAVIORAL HEALTH HOSPITAL,LANCASTER,PA,17603,44.12,64.0,62.0,54.0,64.0,79.0,76.0,68.8,39.6,76.2,18.4,0.62,0.0,40.009147,-76.367132
1257,394056,TOWER BEHAVIORAL HEALTH,READING,PA,19605,69.59,86.55,77.36,80.55,66.55,86.75,75.79,59.02,35.11,73.04,21.64,0.44,0.34,40.404942,-75.941603
1258,400110,HOSPITAL METROPAVIA DR YAUCO,YAUCO,PR,698,82.45,42.0,0.0,0.0,25.0,7.0,0.0,47.3,24.69,72.86,19.53,1.54,0.07,18.034964,-66.849898
1259,400128,"HOSPITAL PAVIA HATO REY, INC",HATO REY,PR,919,70.78,50.0,83.88,78.12,73.0,59.0,24.0,52.68,29.47,79.43,20.4,4.82,0.0,18.4683,-66.1061
1260,400130,HOSPITAL METROPOLITANO DE LA MONTANA,BDA NUEVA,PR,641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.48,22.18,73.05,19.03,7.09,0.0,18.279721,-66.689096
1261,404004,FIRST HOSPITAL PANAMERICANO,CIDRA,PR,739,0.0,74.0,86.0,65.0,74.0,24.0,41.0,45.5,27.3,75.76,18.6,0.39,0.01,18.176915,-66.153424
1262,404005,SAN JUAN CAPESTRANO  HOSPITAL INC,RIO PIEDRAS,PR,928,40.38,23.0,81.0,85.0,59.0,63.0,30.0,41.2,41.2,70.12,20.1,0.19,0.03,18.4683,-66.1061
1263,404007,HOSPITAL PSIQUIATRICO METROPOLITANO CABO ROJO,BO BALLAJA,PR,623,0.0,0.0,95.46,100.0,100.0,100.0,0.0,50.32,27.37,70.04,20.19,0.59,0.0,18.040203,-67.146574
1264,404009,CENTRO DE SALUD CONDUCTUAL MENONITA-CIMA,AIBONITO,PR,705,0.0,26.0,63.0,68.0,61.0,29.0,72.0,54.14,30.77,76.66,21.2,0.6,0.0,18.135403,-66.260518
1265,410004,ROGER WILLIAMS MEDICAL CENTER,PROVIDENCE,RI,2908,0.0,89.0,70.12,82.13,68.84,27.96,100.0,44.09,21.84,78.22,24.1,0.0,0.0,41.837399,-71.4399
1266,410005,OUR LADY OF FATIMA HOSPITAL,NORTH PROVIDENCE,RI,2904,79.39,92.0,80.0,50.0,85.0,51.0,12.0,52.1,35.4,74.1,24.1,0.17,0.22,41.85414,-71.437752
1267,410006,NEWPORT HOSPITAL,NEWPORT,RI,2840,88.0,96.0,100.0,83.0,92.0,96.0,98.0,46.4,32.1,88.2,21.5,0.84,0.41,41.487552,-71.327084
1268,410007,RHODE ISLAND HOSPITAL,PROVIDENCE,RI,2903,30.0,92.0,100.0,63.0,71.0,19.0,90.0,60.3,36.5,70.4,25.5,5.06,4.1,41.819459,-71.4115
1269,410011,LANDMARK MEDICAL CENTER,WOONSOCKET,RI,2895,100.0,99.0,86.48,100.0,97.0,100.0,81.0,51.7,20.7,74.87,19.5,0.0,0.0,41.984598,-71.51939
1270,410013,WESTERLY HOSPITAL,WESTERLY,RI,2891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.75,24.2,77.98,19.49,0.0,0.0,41.284494,-71.710708
1271,414000,BUTLER HOSPITAL,PROVIDENCE,RI,2906,48.0,91.0,95.0,98.0,90.0,55.0,73.0,55.9,35.7,71.8,26.4,0.52,0.37,41.8374,-71.394717
1272,414003,EMMA PENDLETON BRADLEY HOSPITAL,EAST PROVIDENCE,RI,2915,80.54,92.0,0.0,0.0,0.0,0.0,92.0,48.98,26.18,68.87,18.42,13.3,2.41,41.7743,-71.349697
1273,420002,PIEDMONT MEDICAL CENTER,ROCK HILL,SC,29730,0.0,76.0,13.0,9.0,86.0,15.0,0.0,51.49,28.41,72.88,18.7,0.08,0.0,34.909109,-81.052437
1274,420004,MUSC MEDICAL CENTER,CHARLESTON,SC,29425,100.0,54.0,0.0,80.0,7.0,16.0,0.0,48.5,19.1,79.5,20.1,0.58,1.32,32.786176,-79.94711
1275,420007,SPARTANBURG MEDICAL CENTER,SPARTANBURG,SC,29303,82.51,91.0,39.0,88.0,39.0,62.0,50.0,46.03,23.56,69.13,17.4,0.0,0.0,34.980316,-81.916778
1276,420018,PRISMA HEALTH RICHLAND HOSPITAL,COLUMBIA,SC,29203,50.0,57.0,100.0,90.0,98.0,65.0,67.0,50.0,25.0,73.03,17.1,0.0,4.71,34.075613,-81.039585
1277,420027,ANMED HEALTH,ANDERSON,SC,29621,55.0,100.0,79.0,83.0,97.0,95.0,92.0,44.2,16.3,82.2,16.4,0.0,0.07,34.492718,-82.638297
1278,420030,COLLETON MEDICAL CENTER,WALTERBORO,SC,29488,100.0,99.0,100.0,95.0,99.0,99.0,73.0,50.0,13.6,72.18,20.8,0.06,0.06,32.925196,-80.703213
1279,420036,MUSC HEALTH LANCASTER MEDICAL CENTER,LANCASTER,SC,29720,37.32,100.0,76.72,73.97,68.78,69.99,50.0,42.1,15.8,72.72,19.4,0.17,0.0,34.717915,-80.683935
1280,420048,KERSHAWHEALTH,CAMDEN,SC,29020,53.28,94.0,57.0,33.0,87.0,28.0,30.0,50.0,25.0,70.47,19.2,0.0,0.0,34.313477,-80.612489
1281,420051,MCLEOD REGIONAL MEDICAL CENTER-PEE DEE,FLORENCE,SC,29506,61.53,77.57,91.18,55.77,81.47,54.25,81.9,49.79,26.9,76.88,18.65,0.35,0.27,34.061465,-79.622227
1282,420067,BEAUFORT COUNTY MEMORIAL HOSPITAL,BEAUFORT,SC,29902,98.0,93.0,100.0,100.0,99.0,99.0,93.0,69.2,38.5,79.55,20.3,0.27,2.2,32.404673,-80.653104
1283,420068,TRMC OF ORANGEBURG & CALHOUN,ORANGEBURG,SC,29115,87.0,100.0,83.0,85.0,97.0,73.0,93.0,47.6,14.3,68.87,17.1,28.62,0.26,33.490935,-80.821825
1284,420071,SELF REGIONAL HEALTHCARE,GREENWOOD,SC,29646,21.0,99.0,59.0,51.0,83.0,42.0,83.0,54.5,27.3,75.76,18.3,0.0,0.22,34.114209,-82.128301
1285,420078,PRISMA HEALTH GREENVILLE MEMORIAL HOSPITAL,GREENVILLE,SC,29605,37.59,54.0,77.0,44.0,60.0,26.0,0.0,34.6,19.2,72.38,17.9,0.62,0.34,34.772107,-82.374371
1286,420079,TRIDENT MEDICAL CENTER,CHARLESTON,SC,29406,82.0,99.0,98.0,100.0,100.0,99.0,74.0,40.5,16.7,60.4,23.3,0.35,0.27,32.927344,-80.022009
1287,420082,AIKEN REGIONAL MEDICAL CENTER,AIKEN,SC,29801,55.0,74.0,75.0,77.0,87.0,71.0,62.0,51.9,24.1,67.6,20.7,0.01,0.01,33.554433,-81.69588
1288,420085,GRAND STRAND REGIONAL MEDICAL CENTER,MYRTLE BEACH,SC,29572,53.7,100.0,99.0,91.0,99.0,100.0,71.0,44.8,24.1,68.8,20.2,0.02,0.1,33.711741,-78.852005
1289,420086,PRISMA HEALTH BAPTIST,COLUMBIA,SC,29220,21.0,21.0,100.0,81.0,93.0,59.0,91.0,45.0,15.0,74.67,18.4,0.23,0.27,34.005992,-80.970766
1290,424002,LIGHTHOUSE BEHAVIORAL HEALTH HOSPITAL,CONWAY,SC,29526,77.0,100.0,99.0,86.0,100.0,80.0,98.0,34.2,15.1,69.6,18.0,0.14,0.0,33.868775,-78.948287
1291,424005,G WERBER BRYAN PSYCH HOSP,COLUMBIA,SC,29203,65.0,48.0,78.12,88.0,58.0,0.0,48.0,42.16,20.12,73.39,20.54,0.15,1.02,34.075613,-81.039585
1292,424006,PALMETTO LOWCOUNTRY BEHAVIORAL HEALTH,CHARLESTON,SC,29405,84.94,81.0,99.0,50.0,93.0,77.0,100.0,55.3,28.9,72.9,22.3,0.01,0.01,32.853019,-79.991295
1293,424007,SPRINGBROOK BEHAVIORAL HEALTH SYSTEM,TRAVELERS REST,SC,29690,8.0,100.0,98.0,96.0,30.0,35.0,3.0,37.3,17.9,76.0,18.2,0.14,0.05,35.071632,-82.374186
1294,424008,THREE RIVERS BEHAVIORAL HEALTH,WEST COLUMBIA,SC,29169,52.0,86.0,96.0,45.0,88.0,50.0,80.0,44.7,23.7,74.9,18.1,0.19,1.45,33.953664,-81.187338
1295,424010,"CAROLINA CTR FOR BEHAVIORAL HEALTH,THE",GREER,SC,29650,32.0,80.0,86.0,71.0,95.0,75.0,72.0,58.2,32.6,75.5,16.8,0.03,0.08,34.948738,-82.368415
1296,424011,PATRICK B HARRIS PSYCHIATRIC HOSPITAL,ANDERSON,SC,29622,84.0,98.0,83.0,35.0,80.0,2.0,72.0,49.06,26.26,79.27,20.71,0.01,1.27,34.491988,-82.782868
1297,424014,REBOUND BEHAVIORAL HEALTH,LANCASTER,SC,29720,75.31,0.0,77.0,14.0,91.0,55.0,42.0,43.0,27.0,68.0,20.0,0.06,0.0,34.717915,-80.683935
